x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-28672,-131072,1012.43604,0.94911957,0.8388752,0.16112483,0,0.6918724,-184.94963,3278.8342,1012.43604
-24576,-131072,967.06885,0.94970363,0.9716791,0.025076766,0.003244143,0.7759803,455.94446,1702.7324,967.06885
-20480,-131072,748.5311,0.9502348,0.972253,0.01514428,0.012602695,0.062229726,-23.677404,3230.4778,748.5311
-16384,-131072,1301.7858,0.9506995,0.9727508,0.02423741,0.0030118078,0.43882483,579.24194,2076.3025,1301.7858
-12288,-131072,1122.2236,0.9510843,0.97315973,0.026829537,1.0732561E-05,0.67863494,546.7821,1770.886,1122.2236
-8192,-131072,873.42236,0.9513758,0.37528077,0.6244081,0.00031113625,1.2133219,-194.79457,3315.076,873.42236
-4096,-131072,111.68722,0.95156085,0,0.9414089,0.058591127,0.03643791,-50.37541,651.20605,111.68722
0,-131072,190.63441,0.95162547,0,0.7982907,0.20170927,0.02539083,-79.83316,925.14716,190.63441
4096,-131072,68.40985,0.9520864,0,0.99987763,0.00012236834,0.042926084,-5.45857,236.85538,68.40985
8192,-131072,63.191513,0.9533909,0,1,0,0.040616207,7.2291136,104.52294,63.191513
12288,-131072,67.841705,0.9554106,0,1,0,0.038645446,12.655303,108.31072,67.841705
16384,-131072,368.73642,0.9580065,0,0.50693655,0.49306345,0.4105642,-70.837456,1074.4221,368.73642
20480,-131072,502.8361,0.9610362,0,0,1,0.3827082,334.08875,773.6216,502.8361
24576,-131072,578.6852,0.96435857,4.9406473E-05,0,0.9999506,0.44522288,301.2817,893.9306,578.6852
28672,-131072,1250.7362,0.9678392,0.66982853,0.23420429,0.09596717,0.26168355,-150.75006,3272.687,1250.7362
32768,-131072,537.23785,0.97135353,0.9905287,0.008976109,0.00049518794,0.2747505,353.08926,788.2281,537.23785
36864,-131072,1318.4341,0.9747917,0.99263084,0.007258606,0.00011055451,0.66347784,781.66205,1709.8923,1318.4341
40960,-131072,1126.9254,0.9780596,0.9943924,0.0055936826,1.3922341E-05,0.30246118,61.60854,3034.8962,1126.9254
45056,-131072,697.04236,0.9810813,0.31339568,0.6402105,0.04639381,0.96959066,-127.550766,3291.976,697.04236
49152,-131072,519.48004,0.9838,0,0.13212258,0.8678774,0.142305,46.458286,964.85114,519.48004
53248,-131072,465.16772,0.9861772,0,0,1,0.023340108,138.5988,795.50397,465.16772
57344,-131072,281.75003,0.98819107,0,0.0033031702,0.9966968,0.24152799,64.403,615.3248,281.75003
61440,-131072,656.78174,0.98983395,0,0.0447371,0.9552629,0.111404695,133.74179,1056.1461,656.78174
65536,-131072,536.5351,0.9911078,0,0.24694157,0.75305843,0.12279191,32.191612,1012.7637,536.5351
69632,-131072,132.91483,0.9920186,0,0.92561626,0.074383736,0.108309016,6.370937,571.724,132.91483
73728,-131072,109.175934,0.99256927,0,0.9978059,0.0021941066,0.014069372,50.19368,294.18808,109.175934
77824,-131072,145.97794,0.99275154,0,0.978472,0.021528006,0.038199764,43.49816,545.3443,145.97794
81920,-131072,297.79984,0.99272394,0.10979836,0.7935483,0.09665334,0.25214607,-7.8812623,2100.1248,297.79984
86016,-131072,922.49036,0.9926475,0.99935764,0.00052458816,0.000117771095,0.34931797,502.49942,1540.5853,922.49036
90112,-131072,1156.8627,0.99252725,0.99933654,0.0003169981,0.0003464612,0.7178141,841.3403,1554.8481,1156.8627
94208,-131072,564.10583,0.9923681,0.99930817,0.00016272931,0.0005291018,0.14567816,402.28418,740.8406,564.10583
98304,-131072,1440.8535,0.99217474,0.9992728,0.00024073581,0.00048644084,0.6537849,1132.7572,1890.704,1440.8535
102400,-131072,1068.178,0.99195224,0.9992311,0.00037536104,0.00039353888,0.47911462,649.61224,1424.1685,1068.178
106496,-131072,816.6309,0.99170554,0.99059045,0.00419921,0.0052103368,0.34075066,-32.586674,2910.0645,816.6309
110592,-131072,383.09552,0.9914399,0.6378219,0.015199324,0.34697875,0.028097617,-33.217506,1792.3221,383.09552
114688,-131072,505.5149,0.991161,0.30837753,0,0.6916225,0.43462345,-16.77967,2847.3818,505.5149
118784,-131072,387.1869,0.99087477,6.594705E-08,0,0.99999994,0.18888804,227.50464,657.76984,387.1869
122880,-131072,360.08722,0.9905878,0,0,1,0.058636885,256.31366,630.2424,360.08722
126976,-131072,579.6395,0.9903067,0,0,1,0.054892555,399.80145,852.24255,579.6395
131072,-131072,504.53265,0.9900385,0,0,1,0.032631084,314.1932,781.24976,504.53265
-131072,-126976,426.9896,0.9877388,0.003375641,0.37781212,0.6188122,0.19592255,-12.371225,1141.7284,426.9896
-126976,-126976,760.3133,0.9809746,0.031718187,0,0.9682818,0.060887896,428.99588,1303.7329,760.3133
-122880,-126976,1243.3092,0.9722831,0.50143284,0,0.49856716,0.41476434,-102.75468,3265.3284,1243.3092
-118784,-126976,1742.3229,0.96171635,0.9833101,0.016414301,0.0002755951,0.74932194,764.85614,2920.5234,1742.3229
-114688,-126976,782.6987,0.94947493,0.97143024,0.028569758,0,0.3399578,334.2745,1500.4994,782.6987
-110592,-126976,1177.6168,0.93590033,0.9549087,0.045018528,7.2743744E-05,0.6852357,422.7837,2076.849,1177.6168
-106496,-126976,2038.2872,0.9214599,0.9337291,0.0062979995,0.05997289,0.88879097,931.2992,3349.6677,2038.2872
-102400,-126976,641.73694,0.90672415,0.90858,0.016163144,0.075256854,0.0908094,41.147514,1922.8378,641.73694
-98304,-126976,1086.0164,0.89234066,0.8808789,0.11912059,4.8428774E-07,0.14161254,72.46956,2879.2302,1086.0164
-94208,-126976,964.0308,0.8790062,0.8526666,0.14733338,0,0.30214837,-82.062416,2958.5833,964.0308
-90112,-126976,868.12744,0.86743873,0.82640105,0.17359895,0,0.25567982,-111.92158,2616.2903,868.12744
-86016,-126976,1290.1151,0.8583488,0.7344725,0.26420528,0.0013222098,0.032783426,-323.61844,3317.9248,1290.1151
-81920,-126976,-46.799263,0.85241246,0,0.9859858,0.0140141845,0.023960257,-179.63974,336.58536,-46.799263
-77824,-126976,-52.13189,0.850243,0,1,0,0.034886096,-146.3678,79.59944,-52.13189
-73728,-126976,-54.79097,0.8530346,0,1,0,0.03338724,-141.07523,21.503506,-54.79097
-69632,-126976,-36.87735,0.86116177,0,0.9836324,0.016367614,0.034606177,-169.40321,334.2865,-36.87735
-65536,-126976,573.5496,0.87366647,0,0,1,0.24598412,142.4821,844.9028,573.5496
-61440,-126976,562.652,0.8894492,0,0,1,0.06868981,334.6835,876.5666,562.652
-57344,-126976,581.4109,0.9073234,0,0,1,0.06895605,358.29956,891.18646,581.4109
-53248,-126976,418.7345,0.9260671,0,0,1,0.62240964,142.796,652.6749,418.7345
-49152,-126976,561.16034,0.94448084,0,0,1,0.10380576,253.43199,759.10974,561.16034
-45056,-126976,673.08673,0.9614515,0,0,1,0.098556116,387.03616,885.6334,673.08673
-40960,-126976,646.3137,0.97601753,0,0,1,0.12175651,347.605,825.6318,646.3137
-36864,-126976,895.135,0.9874359,4.6047007E-05,0,0.9999539,0.0672323,588.99963,1057.415,895.135
-32768,-126976,591.56036,0.9952418,0.03424432,0,0.9657557,0.10195071,230.24202,1111.8826,591.56036
-28672,-126976,1187.196,0.99929434,0.9326238,0.003621228,0.06375497,0.8692557,-170.3821,3352.4229,1187.196
-24576,-126976,1569.4061,1,1,0,0,0.909812,1194.6592,2109.5933,1569.4061
-20480,-126976,428.158,1,1,0,0,0.08768476,143.9786,3018.5498,428.158
-16384,-126976,1764.0198,1,1,0,0,0.9770919,1322.4569,2129.0823,1764.0198
-12288,-126976,607.11707,1,1,0,0,0.09166057,424.28687,856.0502,607.11707
-8192,-126976,702.4592,1,0.35979858,0.64020145,0,0.61548793,-90.94262,3313.4243,702.4592
-4096,-126976,136.07892,1,1.4583911E-07,0.9999999,0,0.001782933,128.47629,151.08652,136.07892
0,-126976,169.81311,1,0,0.96791804,0.03208196,0.008439831,69.58662,674.1121,169.81311
4096,-126976,130.10098,1,0,1,0,0.0032716813,123.02564,137.17635,130.10098
8192,-126976,129.35333,1,0,1,0,0.002853067,122.277985,136.4287,129.35333
12288,-126976,128.54144,1,0,1,0,0.00245111,121.46609,135.61679,128.54144
16384,-126976,124.03203,1,0,1,0,0.0032101693,116.053566,137.01277,124.03203
20480,-126976,521.00665,1,0,0.00318712,0.9968129,0.12946211,164.21417,848.6499,521.00665
24576,-126976,629.24066,1,3.0918758E-07,0,0.9999997,0.094381794,212.40724,840.1651,629.24066
28672,-126976,514.119,1,0.5002706,0,0.4997294,0.19034903,13.741374,3197.117,514.119
32768,-126976,1017.3992,1,1,0,0,0.37586832,703.0784,1331.4836,1017.3992
36864,-126976,928.02545,0.9997906,0.99999946,0,5.364418E-07,0.29834655,651.12195,1222.9149,928.02545
40960,-126976,956.8268,0.9982161,0.9999619,0,3.8087368E-05,0.25591046,123.16558,3021.701,956.8268
45056,-126976,876.4778,0.9951861,0.25821266,0,0.7417873,0.6278406,91.9704,3246.8484,876.4778
49152,-126976,688.71027,0.9909145,0,0,1,0.080319546,432.5847,850.856,688.71027
53248,-126976,737.5801,0.98572546,0,0,1,0.07012878,549.03296,1007.5841,737.5801
57344,-126976,667.23914,0.98003054,0,0,1,0.6918823,432.26596,907.3166,667.23914
61440,-126976,822.967,0.974302,0,0,1,0.08127223,621.95917,1080.9612,822.967
65536,-126976,736.13074,0.96904445,0,0,1,0.1280029,350.34558,926.9188,736.13074
69632,-126976,75.55332,0.96476275,0,1,0,0.01022812,24.771288,111.655205,75.55332
73728,-126976,89.93075,0.96192974,0,1,0,0.008021483,37.156063,127.61651,89.93075
77824,-126976,99.58026,0.96094775,0,1,0,0.012322055,45.920403,137.52888,99.58026
81920,-126976,288.77347,0.96159077,0.02804263,0.6395658,0.33239156,0.15823206,-76.55929,1554.2164,288.77347
86016,-126976,936.53455,0.9633437,0.98466384,0.009223766,0.00611239,0.5713756,43.082916,3272.3538,936.53455
90112,-126976,656.8338,0.9660083,0.9867632,0.013198351,3.847014E-05,0.2168293,341.65744,1068.5226,656.8338
94208,-126976,612.78546,0.96936446,0.9891976,0.010802388,0,0.299617,343.15887,955.58997,612.78546
98304,-126976,1480.6951,0.9731824,0.9916784,0.008321583,0,0.8092461,888.0902,1987.7831,1480.6951
102400,-126976,962.79395,0.9772356,0.99397016,0.0060298443,0,0.4339195,551.89246,1390.1064,962.79395
106496,-126976,1409.3328,0.9813112,0.86643666,0.13356334,0,0.6153691,-212.48836,3356.435,1409.3328
110592,-126976,1177.1921,0.9852193,0.38800833,0.2895011,0.32249054,0.26130643,-142.5036,3307.3762,1177.1921
114688,-126976,657.3511,0.9888015,0.17339464,0,0.8266054,0.0021816017,183.91406,2150.7444,657.3511
118784,-126976,604.20825,0.9919366,6.2081117E-06,0,0.9999938,0.10780727,422.1237,890.8397,604.20825
122880,-126976,705.49603,0.9945458,0,0,1,0.14399931,420.82233,861.5268,705.49603
126976,-126976,555.16675,0.99659425,0,0,1,0.11416427,384.69495,817.6577,555.16675
131072,-126976,632.7816,0.9980911,0,0.097673416,0.9023266,0.12963319,92.76366,943.26324,632.7816
-131072,-122880,518.56036,1,0.0018554688,0.17447522,0.8236693,0.35620442,73.50765,1082.4462,518.56036
-126976,-122880,597.6249,1,0.0076269037,0,0.9923731,0.07799471,407.21228,1098.9385,597.6249
-122880,-122880,828.5349,1,0.077030316,0,0.9229697,0.18560316,316.72675,1965.3291,828.5349
-118784,-122880,349.6269,1,0.3547338,0.62602645,0.019239724,0.76873124,-72.21885,3204.0103,349.6269
-114688,-122880,1118.9028,0.99657017,0.6864339,0.3135661,0,0.2867909,-111.6263,3285.3672,1118.9028
-110592,-122880,1008.0608,0.9783878,0.768781,0.2312183,7.003546E-07,1.1426375,-61.086525,3200.102,1008.0608
-106496,-122880,636.4244,0.9474268,0.8787063,0.07730778,0.04398594,0.41331938,-125.706635,3216.4468,636.4244
-102400,-122880,534.7523,0.90768284,0.91031885,0.054330677,0.03535047,0.2304855,-177.57947,3224.8933,534.7523
-98304,-122880,1011.9733,0.86355454,0.8172357,0.17669283,0.006071463,0.42466134,-251.86151,3321.8015,1011.9733
-94208,-122880,471.8724,0.81945163,0.7029949,0.29693782,6.7293644E-05,0.13737376,-311.17307,2584.6265,471.8724
-90112,-122880,987.3038,0.77949744,0.5872537,0.4022974,0.010448903,0.14640824,-261.70355,2491.0874,987.3038
-86016,-122880,-23.025673,0.7473442,0.02551352,0.6663745,0.30811197,0.05989965,-386.7762,1004.2745,-23.025673
-81920,-122880,-102.53966,0.7260945,0,0.62996495,0.37003505,0.06497572,-417.0852,541.91815,-102.53966
-77824,-122880,-219.69394,0.71829003,0,0.9261334,0.073866606,0.017693529,-403.85583,273.3734,-219.69394
-73728,-122880,-225.02121,0.72525936,0,0.9947812,0.005218804,0.03722802,-361.9565,115.99902,-225.02121
-69632,-122880,-76.22674,0.7455511,0,0.707189,0.29281098,0.16412525,-387.04202,621.50183,-76.22674
-65536,-122880,314.70795,0.7767138,0,0,1,0.0310883,47.79941,658.7955,314.70795
-61440,-122880,391.11,0.8157572,0,0,1,0.034258496,153.44716,723.97064,391.11
-57344,-122880,581.1069,0.8591684,0,0,1,0.37179616,263.6661,812.6961,581.1069
-53248,-122880,390.08527,0.90298325,0,0,1,0.04330848,176.27112,704.0498,390.08527
-49152,-122880,490.22467,0.94295746,0,0,1,0.049330395,185.22769,686.6151,490.22467
-45056,-122880,463.67255,0.9748471,0,0,1,0.05729255,274.59488,749.96405,463.67255
-40960,-122880,535.76013,0.9947763,0.15373304,0,0.846267,0.09991981,106.49963,1743.2812,535.76013
-36864,-122880,580.3425,1,0.5537548,0,0.4462452,0.36304912,-97.360016,2613.6428,580.3425
-32768,-122880,1119.2874,1,0.78094196,0,0.21905804,0.6825146,-34.64523,3229.5254,1119.2874
-28672,-122880,636.3036,1,1,0,0,0.21864969,166.90218,2519.641,636.3036
-24576,-122880,458.11493,1,1,0,0,0.22051919,368.8976,586.4786,458.11493
-20480,-122880,370.81177,1,1,0,0,0.056450125,145.61278,3018.5474,370.81177
-16384,-122880,758.9515,1,1,0,0,0.07253495,514.4774,1059.9194,758.9515
-12288,-122880,880.3641,1,1,0,0,0.2707775,186.56216,2446.5737,880.3641
-8192,-122880,327.96173,1,0.29577878,0.70422125,0,0.21584438,33.212036,2182.688,327.96173
-4096,-122880,125.66614,1,0.003397365,0.99660265,0,0.006435132,107.09548,283.596,125.66614
0,-122880,136.51468,1,8.982265E-06,0.999991,0,0.0039024565,121.385506,206.20125,136.51468
4096,-122880,136.3298,1,1.7955645E-16,1,0,0.0029618936,129.07619,146.22856,136.3298
8192,-122880,135.38605,1,0,1,0,0.0021442564,128.31068,142.4614,135.38605
12288,-122880,129.82632,1,0,1,0,0.004602393,122.750984,136.90169,129.82632
16384,-122880,117.25188,1,0,1,0,0.0024456263,109.02312,131.25972,117.25188
20480,-122880,478.01837,1,0,0.2004903,0.7995097,0.22451735,62.44796,909.2486,478.01837
24576,-122880,538.2289,1,0,0.03536755,0.96463245,0.011350659,136.52303,897.8143,538.2289
28672,-122880,604.8163,1,0.14138328,0,0.8586167,0.18067847,133.01299,2337.0652,604.8163
32768,-122880,747.2842,1,1,0,0,0.39712435,499.94052,1146.7944,747.2842
36864,-122880,726.6165,1,1,0,0,0.3646065,545.8276,951.65063,726.6165
40960,-122880,893.4674,1,1,0,0,0.15252906,143.41614,3025.0276,893.4674
45056,-122880,704.1443,1,0.13994786,0,0.8600521,0.218804,215.53969,2391.1057,704.1443
49152,-122880,856.5458,0.99629575,0,0,1,0.033919204,505.86707,991.58685,856.5458
53248,-122880,773.9884,0.9852379,0,0.00081294775,0.99918705,0.098358385,195.77722,1020.9649,773.9884
57344,-122880,815.7284,0.96920365,0,0,1,0.015298094,611.2221,1043.8054,815.7284
61440,-122880,717.3017,0.95081633,0,0,1,0.16607761,468.57297,984.95575,717.3017
65536,-122880,357.66656,0.9327176,0,0,1,0.075749956,206.70242,661.39215,357.66656
69632,-122880,19.225805,0.91739744,0,1,0,0.017073175,-49.729134,75.04053,19.225805
73728,-122880,22.858578,0.90704876,0,1,0,0.021682857,-50.010048,82.17122,22.858578
77824,-122880,24.637344,0.90342927,0,1,0,0.023485528,-50.10284,89.340065,24.637344
81920,-122880,415.85614,0.90548867,1.0732167E-06,0.08807691,0.91192204,0.18093017,-59.073658,881.74396,415.85614
86016,-122880,1014.829,0.91108674,0.6283823,0.017130077,0.3544876,0.37260857,-291.19168,3333.0637,1014.829
90112,-122880,433.9306,0.91954756,0.93066067,0.063907474,0.0054318607,0.18250681,74.628426,1354.1985,433.9306
94208,-122880,771.9283,0.9301,0.9468324,0.05316758,0,0.46369407,243.41739,1633.5051,771.9283
98304,-122880,364.31055,0.94192004,0.96265537,0.037344635,0,0.03554839,140.87059,870.12177,364.31055
102400,-122880,364.91635,0.95417607,0.97564864,0.024351358,0,0.17708148,-59.82195,2367.2407,364.91635
106496,-122880,231.09627,0.96606976,0.2937167,0.70628333,0,0.054926284,-127.67686,2616.924,231.09627
110592,-122880,173.58424,0.97687984,0.031891447,0.9351672,0.03294134,0.10432759,-13.828815,1111.3772,173.58424
114688,-122880,631.7246,0.98600364,0.01515248,0,0.98484755,0.58929425,337.6168,1201.0383,631.7246
118784,-122880,660.8993,0.9929958,0.0008538375,0,0.99914616,0.51326305,439.2457,992.6168,660.8993
122880,-122880,773.45337,0.9976005,3.488114E-11,0,1,0.012293846,492.23962,927.84015,773.45337
126976,-122880,594.5773,0.99977475,0,0,1,0.1183821,438.7577,844.64215,594.5773
131072,-122880,606.1167,1,0,0.04993379,0.9500662,0.064353764,143.56319,980.21875,606.1167
-131072,-118784,621.4595,1,0.00083159853,0,0.9991684,0.40569225,245.15482,936.0346,621.4595
-126976,-118784,623.0906,1,0.0006078052,0,0.9993922,0.042387955,352.5572,844.0171,623.0906
-122880,-118784,718.4065,1,0.00020869926,0,0.9997913,0.095823556,465.24115,853.16364,718.4065
-118784,-118784,178.66736,1,4.2621734E-05,0.8086493,0.19130808,0.12064853,16.591553,725.82635,178.66736
-114688,-118784,115.12152,1,8.763389E-06,0.99999124,0,0.0032473316,103.45114,152.6704,115.12152
-110592,-118784,129.08678,0.99901754,6.869356E-06,0.99999315,0,0.008559721,106.551575,153.94841,129.08678
-106496,-118784,107.40612,0.9693486,3.2877935E-05,0.9999671,0,0.012318592,56.441593,152.42351,107.40612
-102400,-118784,31.543877,0.90867156,0.00018976396,0.9998102,0,0.025165023,-44.01035,106.06391,31.543877
-98304,-118784,377.73056,0.83105004,0.0005726671,0.005160355,0.994267,0.066178575,-99.57679,829.2575,377.73056
-94208,-118784,265.09427,0.7493815,0.0007070892,0,0.9992929,0.10597804,-63.72312,571.2616,265.09427
-90112,-118784,76.81622,0.6743909,2.201E-05,0,0.999978,0.09849279,-230.64894,337.37814,76.81622
-86016,-118784,-196.7232,0.6142673,0,0,1,0.09960558,-393.93835,111.10881,-196.7232
-81920,-118784,-236.87592,0.57490194,0,0,1,0.08705974,-457.86102,70.120514,-236.87592
-77824,-118784,-179.49265,0.5605458,0,0,1,0.05302861,-464.5156,66.63955,-179.49265
-73728,-118784,-172.00061,0.57216793,0,0,1,0.1250611,-405.65326,151.62784,-172.00061
-69632,-118784,-29.141693,0.6062674,0,0,1,0.22652958,-295.774,296.63696,-29.141693
-65536,-118784,64.71469,0.65928024,0,0,1,0.08403732,-194.04375,399.37595,64.71469
-61440,-118784,281.48407,0.7264924,0,0,1,0.28080982,-61.371487,558.61694,281.48407
-57344,-118784,243.97256,0.80157745,0,0.022595048,0.97740495,0.04399717,-186.25409,657.57513,243.97256
-53248,-118784,252.99869,0.8764206,0,0.47471416,0.52528584,0.3204651,-188.25162,940.4375,252.99869
-49152,-118784,229.74097,0.9413605,0,0.42079103,0.57920897,0.2018333,-98.44682,778.0125,229.74097
-45056,-118784,348.01154,0.98588717,0.07740027,0.20383473,0.718765,0.03530294,-16.095682,1035.3162,348.01154
-40960,-118784,1036.5532,1,1,0,0,0.30195537,137.9725,3022.083,1036.5532
-36864,-118784,972.6683,1,1,0,0,0.51613945,740.6875,1252.157,972.6683
-32768,-118784,1364.4921,1,1,0,0,0.5490333,929.58795,1640.9954,1364.4921
-28672,-118784,981.71814,1,1,0,0,0.39611608,724.60986,1339.0999,981.71814
-24576,-118784,1743.6019,1,0.96238494,0.03761506,0,0.5848811,-141.3572,3356.4675,1743.6019
-20480,-118784,1121.7295,1,0.70114684,0.29885316,0,0.22669573,-161.58353,3356.4675,1121.7295
-16384,-118784,425.5042,1,0.6262454,0.37375462,0,0.88456553,-160.29005,3356.2866,425.5042
-12288,-118784,890.12164,1,0.4437175,0.5562236,5.8948994E-05,0.2676156,-131.2078,3340.1523,890.12164
-8192,-118784,403.75616,1,0.22960033,0.77014416,0.0002555251,0.22625378,14.327903,2464.7036,403.75616
-4096,-118784,164.21286,1,0.10333696,0.89666307,0,0.08550386,63.602192,1068.5894,164.21286
0,-118784,221.4201,1,0.067692466,0.93230754,0,0.03267237,82.57777,1123.1023,221.4201
4096,-118784,143.41072,1,0.008134554,0.99186546,0,0.012625789,114.10652,401.2069,143.41072
8192,-118784,133.10672,1,0,1,0,0.006729625,125.982376,140.75644,133.10672
12288,-118784,125.54313,1,0,1,0,0.006500587,116.54044,146.44153,125.54313
16384,-118784,114.58571,1,0,0.99553216,0.004467845,0.0051397574,76.1113,303.78058,114.58571
20480,-118784,178.2333,1,0,0.88667935,0.11332065,0.047685772,32.76879,740.3465,178.2333
24576,-118784,260.331,1,0,0.6613059,0.3386941,0.21252571,7.089366,868.07,260.331
28672,-118784,710.8482,1,0.008250753,0.08230881,0.9094404,0.38978976,118.76566,1269.5829,710.8482
32768,-118784,1270.7443,1,0.85294646,0,0.14705354,1.0090537,-153.68651,3348.5667,1270.7443
36864,-118784,1238.4087,1,1,0,0,0.50875795,788.1463,1612.6826,1238.4087
40960,-118784,1195.1963,1,0.9880199,0,0.011980116,0.29406437,-135.15726,3356.4675,1195.1963
45056,-118784,692.7645,1,0.055634804,0,0.9443652,0.35605744,334.5658,1753.7203,692.7645
49152,-118784,134.4834,0.9993924,0,1,0,0.007003189,111.02503,165.31566,134.4834
53248,-118784,109.25752,0.98472464,0,1,0,0.005796768,70.17345,132.5045,109.25752
57344,-118784,387.71936,0.9557672,0,0.5639496,0.43605042,0.6177378,-77.56683,1190.2024,387.71936
61440,-118784,476.84882,0.9196263,0,0,1,0.025893588,263.54825,789.4599,476.84882
65536,-118784,467.04993,0.8829683,0,0,1,0.48016745,210.37209,753.8048,467.04993
69632,-118784,-61.18563,0.85163367,0,1,0,0.020135185,-156.62671,82.819954,-61.18563
73728,-118784,-81.296745,0.830429,0,1,0,0.029928973,-172.2303,-2.0278244,-81.296745
77824,-118784,-45.248085,0.8230154,0,0.9277384,0.07226157,0.17838766,-245.25763,544.9196,-45.248085
81920,-118784,355.02493,0.8270689,0,0,1,0.090995,123.91857,684.46173,355.02493
86016,-118784,477.54556,0.83809865,0.10561735,0,0.89438266,0.09865897,24.558634,1598.5164,477.54556
90112,-118784,625.1947,0.8547943,0.79596955,0,0.20403045,0.24353531,-205.32018,2641.6687,625.1947
94208,-118784,1284.3411,0.87563527,0.84517694,0.039911084,0.11491198,0.4304676,-17.778063,3329.9119,1284.3411
98304,-118784,1342.4191,0.8989527,0.8939814,0.10601065,7.9497695E-06,0.23537675,221.90236,2687.464,1342.4191
102400,-118784,261.2974,0.92300147,0.5354294,0.46457058,0,0.03355982,-148.32281,2743.7124,261.2974
106496,-118784,81.28037,0.9460428,0.012493556,0.98750645,0,0.019945962,-7.24376,439.34653,81.28037
110592,-118784,91.15933,0.9664452,2.863005E-07,0.9999997,0,0.005385683,40.28658,134.7549,91.15933
114688,-118784,109.671,0.9827959,4.4145413E-06,0.9999956,0,0.0039917203,68.21901,149.3478,109.671
118784,-118784,149.58566,0.9940169,0.013633513,0.98384625,0.0025202632,0.04508491,48.61763,705.71985,149.58566
122880,-118784,1194.7876,0.9994729,0.3540196,0,0.64598036,1.2949002,-13.783199,3290.4648,1194.7876
126976,-118784,993.2648,1,0.94811815,0,0.05188185,0.6436348,-124.56683,3317.8115,993.2648
131072,-118784,1274.355,1,1,0,0,0.5416076,317.90408,3063.1404,1274.355
-131072,-114688,597.6402,1,0.00041553538,0,0.99958444,0.2503398,359.49707,894.9147,597.6402
-126976,-114688,581.5859,1,2.2368413E-05,0,0.99997765,0.26200825,370.08734,792.852,581.5859
-122880,-114688,709.3884,1,0,0,1,0.022121109,452.2807,856.05444,709.3884
-118784,-114688,287.18292,1,0,0.65581536,0.34418464,0.4147793,7.245102,925.43945,287.18292
-114688,-114688,124.74799,1,0,0.999888,0.00011199713,0.0024466917,99.43212,242.88365,124.74799
-110592,-114688,151.69485,1,0,1,0,0.003911576,144.61949,153.90721,151.69485
-106496,-114688,134.09671,0.9858967,0,1,0,0.015205847,95.31489,152.46622,134.09671
-102400,-114688,32.11733,0.90966773,0,1,0,0.034999285,-40.304356,90.8544,32.11733
